MeSH Symptom Term,MeSH Disease Term,PubMed occurrence,TFIDF score
Nausea,Endodermal Sinus Tumor,1,1.1387530741641398
Hematemesis,Hematemesis,635,1324.5221971550936
Vomiting,Hematemesis,10,8.435126654253875
Hemoptysis,Hematemesis,7,11.879520544758416
Abdominal Pain,Hematemesis,5,4.24241839073704
Chest Pain,Hematemesis,4,4.398243321425969
"Abdomen, Acute",Hematemesis,3,4.312800391438587
"Purpura, Schoenlein-Henoch",Hematemesis,3,5.994643262233622
Angina Pectoris,Hematemesis,2,2.9053667453817145
"Purpura, Thrombotic Thrombocytopenic",Hematemesis,2,4.368077216179395
Cough,Hematemesis,2,2.6294583021926647
Dyspepsia,Hematemesis,2,4.164104398773258
Pain,Hematemesis,2,0.6587734172614802
Jaundice,Hematemesis,2,2.9094235419045003
Blindness,Hematemesis,1,1.0981383550099495
Seizures,Hematemesis,1,0.8451669255214139
Eye Hemorrhage,Hematemesis,1,2.7526420325225
Cyanosis,Hemoglobinopathies,18,31.38137257542959
Anoxia,Hemoglobinopathies,13,13.025851432197113
Hemoglobinuria,Hemoglobinopathies,5,14.417608035493645
Eye Manifestations,Hemoglobinopathies,4,6.031507895581983
Pain,Hemoglobinopathies,3,0.9881601258922204
Dyspnea,Hemoglobinopathies,3,3.015665044618851
Hydrops Fetalis,Hemoglobinopathies,3,7.023000757567817
Edema,Hemoglobinopathies,3,1.7876342823086462
Vision Disorders,Hemoglobinopathies,3,1.9904682956037272
Birth Weight,Hemoglobinopathies,2,2.8142618860093997
Hemiplegia,Hemoglobinopathies,2,2.5892647257840316
Color Vision Defects,Hemoglobinopathies,2,5.133219792664018
Mental Retardation,Hemoglobinopathies,2,1.810893368145429
Deafness,Hemoglobinopathies,2,2.4570543261245223
Fever,Hemoglobinopathies,2,1.2378752645665936
Seizures,Hemoglobinopathies,1,0.8451669255214139
"Gait Disorders, Neurologic","Lysosomal Storage Diseases, Nervous System",1,1.744765519935002
Seizures,"Lysosomal Storage Diseases, Nervous System",1,0.8451669255214139
Hydrops Fetalis,"Lysosomal Storage Diseases, Nervous System",1,2.341000252522606
Blindness,"Lysosomal Storage Diseases, Nervous System",1,1.0981383550099495
Psychomotor Disorders,"Lysosomal Storage Diseases, Nervous System",1,1.3316409916371097
Seizures,Glioma,59,49.86484860576343
Anoxia,Glioma,49,49.09744001366604
Vision Disorders,Glioma,37,24.549108979112635
Body Weight,Glioma,31,10.632623261487712
Blindness,Glioma,25,27.453458875248746
Nausea,Glioma,20,22.7750614832828
Vomiting,Glioma,18,15.183227977656975
Headache,Glioma,17,15.037592330102141
Aphasia,Glioma,16,28.970589032528533
Memory Disorders,Glioma,14,20.551966507294594
Hemiplegia,Glioma,14,18.124853080488226
Ophthalmoplegia,Glioma,13,17.288014499380072
Edema,Glioma,12,7.150537129234585
Muscle Weakness,Glioma,12,11.915892980434347
Fatigue,Glioma,11,12.518144710735722
Neurologic Manifestations,Glioma,10,0.6994141317533438
Ataxia,Hereditary Central Nervous System Demyelinating Diseases,13,15.855576266100224
Muscle Spasticity,Hereditary Central Nervous System Demyelinating Diseases,4,6.9091208223759315
Seizures,Hereditary Central Nervous System Demyelinating Diseases,2,1.690333851042828
Cerebellar Ataxia,Hereditary Central Nervous System Demyelinating Diseases,2,3.4175712459156364
Mental Retardation,Hereditary Central Nervous System Demyelinating Diseases,2,1.810893368145429
Muscle Hypotonia,Hereditary Central Nervous System Demyelinating Diseases,2,3.3130222694115505
Tremor,Hereditary Central Nervous System Demyelinating Diseases,2,3.4787055736565042
Hemiplegia,Hereditary Central Nervous System Demyelinating Diseases,2,2.5892647257840316
"Hearing Loss, Sensorineural",Hereditary Central Nervous System Demyelinating Diseases,2,2.429711720928589
Psychomotor Disorders,Hereditary Central Nervous System Demyelinating Diseases,2,2.6632819832742194
Gait Ataxia,Hereditary Central Nervous System Demyelinating Diseases,1,2.8021759676447764
Consciousness Disorders,Hereditary Central Nervous System Demyelinating Diseases,1,0.8771292762243725
"Reflex, Abnormal",Hereditary Central Nervous System Demyelinating Diseases,1,1.4071309430046999
Paraplegia,Hereditary Central Nervous System Demyelinating Diseases,1,1.2774792836657665
Paresis,Hereditary Central Nervous System Demyelinating Diseases,1,1.2877357838329555
Dysarthria,Hereditary Central Nervous System Demyelinating Diseases,1,2.0265851178737564
Fever,Leukopenia,39,24.138567659048576
Anoxia,Leukopenia,22,22.043748577564344
"Purpura, Thrombocytopenic",Leukopenia,17,24.053393849381113
Body Weight,Leukopenia,15,5.144817707171475
Diarrhea,Leukopenia,8,7.385505048658483
Vomiting,Leukopenia,7,5.904588657977714
Nausea,Leukopenia,6,6.832518444984839
Fever of Unknown Origin,Leukopenia,5,7.365774583355222
Weight Loss,Leukopenia,3,3.0001611341435237
Obesity,Leukopenia,3,2.4976609549070043
Hallucinations,Leukopenia,3,5.169864552973335
Proteinuria,Leukopenia,3,3.746933320600656
Edema,Leukopenia,3,1.7876342823086462
Fatigue,Leukopenia,3,3.4140394665642875
"Purpura, Schoenlein-Henoch",Leukopenia,2,3.9964288414890814
Hypothermia,Leukopenia,2,3.8908724307943054
Hydrops Fetalis,"Porphyria, Erythropoietic",3,7.023000757567817
Photophobia,"Porphyria, Erythropoietic",2,5.70858393756758
Blindness,"Porphyria, Erythropoietic",2,2.1962767100198994
Purpura,"Porphyria, Erythropoietic",1,1.0632186059291338
Seizures,"Porphyria, Erythropoietic",1,0.8451669255214139
Hemiplegia,"Porphyria, Erythropoietic",1,1.2946323628920158
"Pain, Postoperative","Porphyria, Erythropoietic",1,1.6778553222664596
"Pain, Intractable","Porphyria, Erythropoietic",1,1.992983371326988
Vocal Cord Paralysis,"Porphyria, Erythropoietic",1,1.9877795434519607
Pain,"Porphyria, Erythropoietic",1,0.3293867086307401
Vision Disorders,"Porphyria, Erythropoietic",1,0.6634894318679091
Diarrhea,Entamoebiasis,24,22.15651514597545
Abdominal Pain,Entamoebiasis,6,5.090902068884447
"Diarrhea, Infantile",Entamoebiasis,3,6.8437359660617725
Hemoptysis,Entamoebiasis,3,5.091223090610749
Body Weight,Entamoebiasis,2,0.6859756942895301
Dyspnea,Entamoebiasis,1,1.005221681539617
Cough,Entamoebiasis,1,1.3147291510963324
"Purpura, Schoenlein-Henoch",Entamoebiasis,1,1.9982144207445407
"Abdomen, Acute",Entamoebiasis,1,1.4376001304795285
Jaundice,Entamoebiasis,1,1.4547117709522501
Cachexia,Entamoebiasis,1,1.9947240158047723
Anoxia,Entamoebiasis,1,1.00198857170747
Edema,Entamoebiasis,1,0.5958780941028821
Pruritus,Entamoebiasis,1,1.4659421084818036
Mental Retardation,Entamoebiasis,1,0.9054466840727144
Fever of Unknown Origin,Entamoebiasis,1,1.4731549166710445
Fever of Unknown Origin,Mycobacterium Infections,11,16.204704083381483
Fever,Mycobacterium Infections,10,6.189376322832969
Body Weight,Mycobacterium Infections,7,2.400914930013355
Edema,Mycobacterium Infections,6,3.5752685646172924
Diarrhea,Mycobacterium Infections,3,2.769564393246932
Pain,Mycobacterium Infections,2,0.6587734172614802
Hypergammaglobulinemia,Mycobacterium Infections,2,3.358250327413871
Proteinuria,Mycobacterium Infections,2,2.497955547067104
Dyspnea,Mycobacterium Infections,2,2.010443363079234
Paralysis,Mycobacterium Infections,2,0.9689427549656968
Jaundice,Mycobacterium Infections,2,2.9094235419045003
Skin Manifestations,Mycobacterium Infections,2,1.224714436203115
Cough,Mycobacterium Infections,1,1.3147291510963324
Coma,Mycobacterium Infections,1,1.312084812843242
Tinea Pedis,Mycobacterium Infections,1,3.472156088923187
"Abdomen, Acute",Mycobacterium Infections,1,1.4376001304795285
Fever,"Typhus, Epidemic Louse-Borne",10,6.189376322832969
Hearing Disorders,"Typhus, Epidemic Louse-Borne",3,2.20504972486978
Hallucinations,"Typhus, Epidemic Louse-Borne",3,5.169864552973335
Neurologic Manifestations,"Typhus, Epidemic Louse-Borne",3,0.20982423952600315
Headache,"Typhus, Epidemic Louse-Borne",1,0.8845642547118906
Olfaction Disorders,"Typhus, Epidemic Louse-Borne",1,2.2882302165425417
Diarrhea,"Typhus, Epidemic Louse-Borne",1,0.9231881310823103
"Hearing Loss, Sensorineural","Typhus, Epidemic Louse-Borne",1,1.2148558604642947
Jaundice,"Typhus, Epidemic Louse-Borne",1,1.4547117709522501
"Hearing Loss, Conductive","Typhus, Epidemic Louse-Borne",1,2.2674202170287483
Eye Hemorrhage,"Typhus, Epidemic Louse-Borne",1,2.7526420325225
Tremor,"Typhus, Epidemic Louse-Borne",1,1.7393527868282521
Diarrhea,Coronavirus Infections,7,6.462316917576173
Paralysis,Coronavirus Infections,5,2.422356887414242
Body Weight,Coronavirus Infections,3,1.028963541434295
Respiratory Sounds,Coronavirus Infections,3,4.917807984813809
Cough,Coronavirus Infections,1,1.3147291510963324
Fever,Coronavirus Infections,1,0.6189376322832968
Apnea,Coronavirus Infections,1,1.8765539083417369
Hypergammaglobulinemia,Coronavirus Infections,1,1.6791251637069355
Paraplegia,Coronavirus Infections,1,1.2774792836657665
Weight Loss,Coronavirus Infections,1,1.0000537113811745
Dyspepsia,Duodenal Ulcer,174,362.27708269327337
Pain,Duodenal Ulcer,148,48.74923287734954
Psychophysiologic Disorders,Duodenal Ulcer,74,109.70541692735736
Body Weight,Duodenal Ulcer,45,15.434453121514425
Diarrhea,Duodenal Ulcer,37,34.157960850045484
Hematemesis,Duodenal Ulcer,29,60.48999010629561
Abdominal Pain,Duodenal Ulcer,29,24.60602666627483
"Abdomen, Acute",Duodenal Ulcer,21,30.1896027400701
Vomiting,Duodenal Ulcer,19,16.026740643082366
Heartburn,Duodenal Ulcer,14,44.47617183920661
Nausea,Duodenal Ulcer,13,14.803789964133818
"Purpura, Schoenlein-Henoch",Duodenal Ulcer,9,17.983929786700863
Anoxia,Duodenal Ulcer,6,6.011931430244822
Jaundice,Duodenal Ulcer,6,8.728270625713499
Back Pain,Duodenal Ulcer,5,5.734642595896907
Spasm,Duodenal Ulcer,5,6.836387357812878
Obesity,Hyperostosis Frontalis Interna,19,15.818519381077694
Headache,Hyperostosis Frontalis Interna,9,7.9610782924070165
Mental Retardation,Hyperostosis Frontalis Interna,3,2.7163400522181433
Virilism,Hyperostosis Frontalis Interna,3,6.681167979520165
Hirsutism,Hyperostosis Frontalis Interna,3,7.4511667095787235
Hearing Disorders,Hyperostosis Frontalis Interna,3,2.20504972486978
Body Weight,Hyperostosis Frontalis Interna,3,1.028963541434295
Vertigo,Hyperostosis Frontalis Interna,2,3.1925038863751567
Neurologic Manifestations,Hyperostosis Frontalis Interna,2,0.13988282635066876
Facial Paralysis,Hyperostosis Frontalis Interna,2,2.714193823260916
Dizziness,Hyperostosis Frontalis Interna,2,2.6849428448229578
Thinness,Hyperostosis Frontalis Interna,1,2.6705996098560565
Vision Disorders,Hyperostosis Frontalis Interna,1,0.6634894318679091
Muscle Weakness,Hyperostosis Frontalis Interna,1,0.992991081702862
Speech Disorders,Hyperostosis Frontalis Interna,1,1.1529165610240042
Nausea,Hyperostosis Frontalis Interna,1,1.1387530741641398
Abdominal Pain,"Lymphoma, B-Cell, Marginal Zone",9,7.636353103326671
Dyspepsia,"Lymphoma, B-Cell, Marginal Zone",8,16.656417595093032
Diarrhea,"Lymphoma, B-Cell, Marginal Zone",5,4.615940655411553
Hypergammaglobulinemia,"Lymphoma, B-Cell, Marginal Zone",5,8.395625818534679
Dyspnea,"Lymphoma, B-Cell, Marginal Zone",4,4.020886726158468
"Purpura, Thrombocytopenic, Idiopathic","Lymphoma, B-Cell, Marginal Zone",4,7.735577819827927
Nausea,"Lymphoma, B-Cell, Marginal Zone",4,4.5550122966565585
Vomiting,"Lymphoma, B-Cell, Marginal Zone",4,3.37405066170155
Pain,"Lymphoma, B-Cell, Marginal Zone",3,0.9881601258922204
Diplopia,"Lymphoma, B-Cell, Marginal Zone",3,4.932495896650428
"Jaundice, Obstructive","Lymphoma, B-Cell, Marginal Zone",2,4.996057264354959
Facial Paralysis,"Lymphoma, B-Cell, Marginal Zone",1,1.357096911630458
Cough,"Lymphoma, B-Cell, Marginal Zone",1,1.3147291510963324
Dizziness,"Lymphoma, B-Cell, Marginal Zone",1,1.3424714224114789
Constipation,"Lymphoma, B-Cell, Marginal Zone",1,1.5939154935265591
Edema,"Lymphoma, B-Cell, Marginal Zone",1,0.5958780941028821
Eye Manifestations,Refsum Disease,8,12.063015791163966
Muscular Atrophy,Refsum Disease,6,8.76493061756297
Cerebellar Ataxia,Refsum Disease,6,10.252713737746909
Ataxia,Refsum Disease,5,6.0982985638847005
Neurologic Manifestations,Refsum Disease,4,0.2797656527013375
Hearing Disorders,Refsum Disease,4,2.940066299826373
Olfaction Disorders,Refsum Disease,4,9.152920866170168
Vision Disorders,Refsum Disease,4,2.6539577274716364
"Hearing Loss, Sensorineural",Refsum Disease,4,4.859423441857179
Paresthesia,Refsum Disease,2,2.7160362922995573
Deafness,Refsum Disease,2,2.4570543261245223
Skin Manifestations,Refsum Disease,2,1.224714436203115
Body Weight,Refsum Disease,2,0.6859756942895301
Neuralgia,Refsum Disease,1,1.5383141060813592
Miosis,Refsum Disease,1,2.09544952895845
Psychomotor Disorders,Refsum Disease,1,1.3316409916371097
Obesity,Fibroadenoma,2,1.6651073032713362
Body Weight,Fibroadenoma,1,0.34298784714476505
Dysmenorrhea,Fibroadenoma,1,2.7601047537240886
Virilism,Fibroadenoma,1,2.2270559931733884
Pain,Fibroadenoma,1,0.3293867086307401
Color Vision Defects,Color Vision Defects,1963,5038.255226499734
Vision Disorders,Color Vision Defects,35,23.222130115376817
Amblyopia,Color Vision Defects,22,56.397621055481224
Scotoma,Color Vision Defects,14,33.33689342200905
Mental Retardation,Color Vision Defects,14,12.676253577018
Agnosia,Color Vision Defects,13,32.9707614489193
Hemianopsia,Color Vision Defects,12,24.98462639263955
Blindness,Color Vision Defects,7,7.686968485069648
Edema,Color Vision Defects,7,4.171146658720175
"Vision, Low",Color Vision Defects,6,13.536261180279842
Photophobia,Color Vision Defects,6,17.125751812702738
Learning Disorders,Color Vision Defects,5,8.676561886456232
Dyslexia,Color Vision Defects,4,10.709889956575276
Perceptual Disorders,Color Vision Defects,4,5.544229464856687
Diplopia,Color Vision Defects,3,4.932495896650428
"Dyslexia, Acquired",Color Vision Defects,3,10.557119024466113
Jaundice,Gallbladder Neoplasms,21,30.54894718999725
Abdominal Pain,Gallbladder Neoplasms,13,11.030287815916305
Pain,Gallbladder Neoplasms,10,3.2938670863074018
"Jaundice, Obstructive",Gallbladder Neoplasms,7,17.486200425242355
Diarrhea,Gallbladder Neoplasms,6,5.539128786493863
Vomiting,Gallbladder Neoplasms,6,5.061075992552325
Colic,Gallbladder Neoplasms,5,10.6737365818641
Obesity,Gallbladder Neoplasms,5,4.162768258178342
Body Weight,Gallbladder Neoplasms,4,1.3719513885790602
Edema,Gallbladder Neoplasms,4,2.383512376411528
Fever,Gallbladder Neoplasms,4,2.4757505291331867
Back Pain,Gallbladder Neoplasms,3,3.440785557538145
"Abdomen, Acute",Gallbladder Neoplasms,3,4.312800391438587
Fever of Unknown Origin,Gallbladder Neoplasms,2,2.9463098333420885
Constipation,Gallbladder Neoplasms,2,3.1878309870531183
Headache,Gallbladder Neoplasms,2,1.7691285094237812
"Hearing Loss, Sensorineural",MELAS Syndrome,26,31.586252372071662
Seizures,MELAS Syndrome,23,19.43883928699252
"Ophthalmoplegia, Chronic Progressive External",MELAS Syndrome,17,61.99684178764268
Headache,MELAS Syndrome,11,9.730206801830796
Hemianopsia,MELAS Syndrome,10,20.82052199386629
Deafness,MELAS Syndrome,9,11.056744467560348
Vision Disorders,MELAS Syndrome,9,5.9714048868111815
Muscle Weakness,MELAS Syndrome,7,6.950937571920035
Aphasia,MELAS Syndrome,6,10.8639708871982
Confusion,MELAS Syndrome,5,7.544741056384975
Hearing Loss,MELAS Syndrome,5,4.017752723114147
Mental Retardation,MELAS Syndrome,4,3.621786736290857
"Blindness, Cortical",MELAS Syndrome,4,11.778704121008234
Ophthalmoplegia,MELAS Syndrome,3,3.989541807549248
Vomiting,MELAS Syndrome,3,2.5305379962761627
Abdominal Pain,MELAS Syndrome,3,2.545451034442224
Vertigo,"Neoplasms, Basal Cell",1,1.5962519431875786
Dysarthria,"Neoplasms, Basal Cell",1,2.0265851178737564
Dizziness,"Neoplasms, Basal Cell",1,1.3424714224114789
Deafness,"Neoplasms, Basal Cell",1,1.2285271630622612
Diarrhea,Carcinoma,89,82.16374366632563
Body Weight,Carcinoma,79,27.096039924436432
Pain,Carcinoma,79,26.02154998182847
Nausea,Carcinoma,52,59.21515985653527
Vomiting,Carcinoma,44,37.114557278717044
Anoxia,Carcinoma,35,35.069600009761444
Obesity,Carcinoma,33,27.47427050397705
Fever,Carcinoma,31,19.1870666007822
Abdominal Pain,Carcinoma,28,23.757542988127422
Virilism,Carcinoma,27,60.130511815681494
Edema,Carcinoma,23,13.705196164366289
Facial Paralysis,Carcinoma,23,31.21322896750053
Fatigue,Carcinoma,19,21.622249954907154
Weight Loss,Carcinoma,19,19.00102051624232
Headache,Carcinoma,17,15.037592330102141
Paralysis,Carcinoma,15,7.267070662242725
Pain,Hip Fractures,68,22.39829618689033
Body Weight,Hip Fractures,45,15.434453121514425
Delirium,Hip Fractures,36,75.02238538317775
Confusion,Hip Fractures,11,16.598430324046944
Weight Loss,Hip Fractures,9,9.00048340243057
Mobility Limitation,Hip Fractures,9,24.87471393008376
Vision Disorders,Hip Fractures,8,5.307915454943274
Hemiplegia,Hip Fractures,7,9.062426540244113
"Pain, Postoperative",Hip Fractures,5,8.389276611332297
Obesity,Hip Fractures,5,4.162768258178342
Weight Gain,Hip Fractures,5,7.433448703380262
Thinness,Hip Fractures,4,10.682398439424226
Paralysis,Hip Fractures,4,1.9378855099313932
Urinary Incontinence,Hip Fractures,4,6.470117366539452
Muscle Weakness,Hip Fractures,3,2.9789732451085866
Low Back Pain,Hip Fractures,3,4.771263068630356
Low Back Pain,Spondylolysis,55,87.47315625822318
Back Pain,Spondylolysis,42,48.17099780553403
Pain,Spondylolysis,10,3.2938670863074018
Sciatica,Spondylolysis,9,19.52468368266365
Neck Pain,Spondylolysis,3,5.876376019736125
Quadriplegia,Spondylolysis,2,2.7382793389872804
Paresthesia,Spondylolysis,2,2.7160362922995573
Edema,Spondylolysis,2,1.191756188205764
Muscular Atrophy,Spondylolysis,1,1.460821769593828
Arthralgia,Spondylolysis,1,1.4773000003262131
"Pain, Intractable",Spondylolysis,1,1.992983371326988
"Gait Disorders, Neurologic",Spondylolysis,1,1.744765519935002
Muscle Spasticity,Spondylolysis,1,1.7272802055939829
Dyspnea,Spondylolysis,1,1.005221681539617
Athetosis,Spondylolysis,1,2.5821623093394943
Fatigue,Spondylolysis,1,1.1380131555214292
Dyspnea,"Alveolitis, Extrinsic Allergic",32,32.16709380926775
Fever,"Alveolitis, Extrinsic Allergic",21,12.997690277949234
Cough,"Alveolitis, Extrinsic Allergic",15,19.720937266444984
Respiratory Sounds,"Alveolitis, Extrinsic Allergic",9,14.753423954441425
Hypergammaglobulinemia,"Alveolitis, Extrinsic Allergic",4,6.716500654827742
Fever of Unknown Origin,"Alveolitis, Extrinsic Allergic",3,4.419464750013133
Edema,"Alveolitis, Extrinsic Allergic",2,1.191756188205764
Neurologic Manifestations,"Alveolitis, Extrinsic Allergic",2,0.13988282635066876
Weight Loss,"Alveolitis, Extrinsic Allergic",2,2.0001074227623494
Nausea,"Alveolitis, Extrinsic Allergic",2,2.27750614832828
Hemoptysis,"Alveolitis, Extrinsic Allergic",1,1.6970743635369168
Body Weight,"Alveolitis, Extrinsic Allergic",1,0.34298784714476505
Vomiting,"Alveolitis, Extrinsic Allergic",1,0.8435126654253875
Chest Pain,"Alveolitis, Extrinsic Allergic",1,1.0995608303564923
Anoxia,"Alveolitis, Extrinsic Allergic",1,1.00198857170747
Arthralgia,"Alveolitis, Extrinsic Allergic",1,1.4773000003262131
Diplopia,Abducens Nerve Diseases,83,136.4657198073285
Ophthalmoplegia,Abducens Nerve Diseases,32,42.55511261385864
Paralysis,Abducens Nerve Diseases,31,15.0186127019683
Headache,Abducens Nerve Diseases,24,21.22954211308537
